Country,Rank,Track_id,Streams,Track Name,Artist,URL,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,duration_ms,Artist_id,Artist_popularity,Artist_follower,Artist_img,mode_1.0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,time_signature_3,time_signature_4,time_signature_5
global,1.0,25sgk305KZfyuqVBQIahim,1166185736,Sweet but Psycho,Ava Max,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,-0.733948366219675,0.2711195452630319,0.46239082753404265,-0.16957677944084176,-0.061173102992262744,0.6316081102400088,-0.7229958831816138,0.6366645645806464,0.3532734944640454,187436,4npEfmQ6YuiwW1GpUmaq3F,87,1025358,https://i.scdn.co/image/4b914c6470c8458674538afe1b90b8ce4e777e96,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
global,2.0,2Fxmhks0bxGSBdJ92vM42m,1052358787,bad guy,Billie Eilish,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,0.2738347282696701,0.15135308776550804,-1.1573726792237682,1.3427009851707044,-0.5466355691007371,-1.6162322193564,2.1508401455789765,0.33712469405914275,0.42246722036612505,194088,6qqNVTkY8uBg9cP3Jd7DAH,98,18867904,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
global,3.0,6ocbgoVGwYJhOv1GgI9NsF,789094044,7 rings,Ariana Grande,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,1.301469865176534,0.6636873781715824,-1.7843779076461466,-0.16957677944084176,-0.6341659228384772,-1.532311886589862,1.790952310578414,-0.7294187843128785,0.582595692350244,178627,66CXWjxzNUsdJxJ2JdwvnR,97,40958727,https://i.scdn.co/image/b1dfbe843b0b9f54ab2e588f33e7637d2dab065a,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
global,4.0,1rgnBhdG2JDFTbYkYRZAku,764208309,Dance Monkey,Tones and I,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,1.6751553695063024,0.9764109060817829,-0.18203121278895734,-0.1677038815938998,-0.03175113534932488,0.027597818182137208,-0.2735749770345698,0.2372780705519747,-0.7833782851240344,209755,2NjfBq1NflQcKSeiDooVjY,92,484241,https://i.scdn.co/image/c128f5ef4d210a67610acdb8e095a73bc9965596,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
global,5.0,6v3KW9xbzN5yKLt9YKDYA2,763064359,Señorita,Shawn Mendes,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,-0.8503358305890507,0.5372672285908627,-0.4432833912982813,-0.16957677944084176,-0.6731500299653698,0.15437875008694968,-0.8862620717428447,1.18582099387007,-0.16860862916712138,190800,7n2wHs1TKAczGzO7Dd2rGr,94,23152263,https://i.scdn.co/image/6bd59cfbd3e1e6394af710bddcd62999aae31c6f,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
global,6.0,5w9c2J52mkdntKOmRLeM2m,715027898,Con Calma,Daddy Yankee,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,-0.5747427711458464,0.3908860027605558,1.3680650463663673,-0.1695542116034314,-0.859979524498025,1.3778867775887926,-0.6202961839253558,0.7637420854079511,-0.9164606676327864,193227,4VMYDCV2IEDYJArk749S6m,95,15857952,https://i.scdn.co/image/01dae15758ba1a3d18e6e35c27681dcf9da6ce21,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
global,7.0,2VxeLyX666F8uXCJ0dZF8B,714097238,Shallow,Lady Gaga,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,0.44121469375071226,-0.7069731909667457,-1.3895968378987231,-0.16957677944084176,0.4169338712054771,0.04164456916022714,-0.8704621180111127,-0.7475727158596365,-0.857551615947572,215733,1HY2Jd0NmPuamShAr6KMms,89,10181517,https://i.scdn.co/image/ea76c82c05174105751f850c8a1db426dd03aa78,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
global,8.0,7qEHsqek33rTcFNT9PFqLf,661930419,Someone You Loved,Lewis Capaldi,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,1.9203864817227134,-1.1793853288736447,-1.2734847585612454,-0.16957677944084176,-0.5098581095470648,0.28764279782780394,-0.8608065907306097,-0.18933932079683388,-0.3989072201751744,182161,4GNC7GD6oZMSxPGyXy4MNB,92,2143489,https://i.scdn.co/image/5ed13d249e562fea4e296aaeb745ce06d27ec88f,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
global,9.0,2dpaYNEQHiRxtZbfNsse99,620829467,Happier,Marshmello,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,-0.25944562686760403,0.058201398600767985,0.9732839766189441,-0.16957677944084176,-0.05381761108152828,1.3429499866945687,-0.7440624881572566,0.8318193287082929,-0.7203358358896367,214290,64KEffDW9EtZ1y2vBYgq8T,90,20341696,https://i.scdn.co/image/eb88f6dde0844337248826abb86c6e0b0ef05973,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
global,10.0,6MWtB6iiXyIwun0YzU6DFP,615519053,Wow.,Post Malone,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,-0.3684372322971199,1.0296404427473491,-0.4955338270001462,-0.16955235033849034,-0.5392800771900026,-0.331854937616167,0.4216229871616389,-0.4661867768848904,-0.7225489936325065,149520,246dkjvS1zLTtiykXe5h60,100,21335421,https://i.scdn.co/image/93fec27f9aac86526b9010e882037afbda4e3d5f,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
global,11.0,5p7ujcrUXASCNwRaWNHR1C,605653817,Without Me,Halsey,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,0.15316545082984884,0.11143093526633341,-0.7916196293107141,-0.16947080366826014,-0.5937107173294376,-0.2061545250173612,-0.5219853607056899,0.20550869034514851,0.45218211770789374,201661,26VFTg2z8YR0cCuwLzESi2,92,9063023,https://i.scdn.co/image/1ccc88afcd13131dc35a1bd028922dbc748a55fb,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
global,12.0,5iwz1NiezX7WWjnCgY5TH4,591435651,Calma - Remix,Pedro Capó,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,0.254371941585828,0.9830645981649787,0.8629775012483404,-0.16957677944084176,-0.23034941693915545,0.8138556998531772,-0.6808626732303285,1.2402827885103433,0.15464258704146894,238200,4QVBYiagIaa6ZGSPMbybpy,83,827312,https://i.scdn.co/image/59560d8ff7e8f7f8155dcae199b4f8828cce5cc7,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
global,13.0,6Qs4SXO9dwPj5GKvVOv8Ki,560659214,Dancing With A Stranger (with Normani),Sam Smith,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,0.7487267233554178,0.4175007710933389,-0.6058403023707499,-0.16955386261625496,0.3507344440088669,-0.3729146712444302,-0.5649963458642936,-0.6386491265790898,-0.6232498131399159,171030,2wY79sveU1sp5g7SokKOiI,92,11220622,https://i.scdn.co/image/871eeb6c9b0f60dfe982380d1357a7beb85fb3fd,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
global,14.0,6vBdBCoOhKHiYDDOcorfNo,501130662,Goodbyes (Feat. Young Thug),Post Malone,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,0.7370490513451126,-0.6537436543011795,0.16630502522347546,-0.16957677944084176,-0.465725158082658,0.9579249406541007,-0.486874352412952,-1.4192681830896754,0.9140160643450156,174960,246dkjvS1zLTtiykXe5h60,100,21335421,https://i.scdn.co/image/93fec27f9aac86526b9010e882037afbda4e3d5f,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
global,15.0,70eFcWOvlMObDhURTqT4Fv,499741532,Beautiful People (feat. Khalid),Ed Sheeran,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,-0.5202469684310884,-0.25452212930943324,0.13727700538910603,-0.16957677944084176,-0.6922743089332795,-0.5890185324458154,0.500622755820299,0.27358593364549033,-0.9493976622766742,197867,6eUKZXaKkcviH0Ku9w2n3V,98,57463755,https://i.scdn.co/image/f55cab0739390cf3b2c2f773b9c779b2f0ae8a99,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
global,16.0,6u7jPi22kF8CTQ3rb9DHE7,490147372,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7,-0.795450772140616,1.3290565864911588,-0.031085509650236473,-0.16957677944084176,-0.4510141742611891,0.33050339696607894,-0.2454861704003796,0.6865878763342304,0.45218211770789374,157067,7jVv8c5Fj3E9VhNjxT4snq,87,2218983,https://i.scdn.co/image/12d5ab979779aa41e697ce823328d527e643e4cf,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
global,17.0,2ksOAxtIxY8yElEWw8RhgK,486837636,China,Anuel AA,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,-0.6736137274997643,0.7169169148371486,1.0661736400889261,-0.16621486964105148,-0.6775633251118105,0.9997050204863686,-0.366619149010325,0.5504333897335466,-0.5572130916651648,301714,2R21vXR83lH98kGeO99Y66,96,9911627,https://i.scdn.co/image/8eebdbd3738acd6a69228ed3240a06e4e53ca651,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
global,18.0,2TH65lNHgvLxCKXM3apjxI,478232047,Callaita,Bad Bunny,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,1.3326103238706812,-0.45413289180530636,-0.002057489815867073,-0.16955211768037273,0.5051997741342905,0.6139596282418959,1.5715085087488023,-1.1061128639081033,1.7582055575003137,250534,4q3ewBCX7sLwd24euuV69X,98,17863391,https://i.scdn.co/image/22590f4021a00d1cad0821cc46a54395960342ee,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
global,19.0,2JvzF1RMd7lE3KmFlsyZD8,471425764,MIDDLE CHILD,J. Cole,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,-0.42293303501187784,1.0562552110801322,-1.5115145212030745,-0.16957677944084176,0.7111535476348555,-1.8856416996541268,1.2818426903337157,-0.11218511172311313,0.0597697220346181,213594,6l3HvQ5sa6mXTsMTB19rO5,91,10036739,https://i.scdn.co/image/1e9eeefb2c94579150fc37916e8319b975ec8a52,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
global,20.0,1rqqCSm0Qe4I9rUvWncaom,470921270,High Hopes,Panic! At The Disco,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,-0.25166051219406715,-0.6603973463843753,1.623511620908818,-0.16957677944084176,-0.8114332778871776,1.350153448734615,-0.5983518037423946,0.8772041575751874,-1.3062042554396602,190947,20JZFwl6HVl6yg8a4H3ZqK,88,8777959,https://i.scdn.co/image/58518a04cdd1f20a24cf0545838f3a7b775f8080,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
global,21.0,2xLMifQCjDGFmkHkpNLD9h,458994547,SICKO MODE,Travis Scott,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,-0.9829552590527509,1.0362941348305448,0.6133365306727635,-0.16957677944084176,-0.37010376324311006,0.9953829432623408,0.807844078381755,-0.18933932079683388,1.0694903957816286,312820,0Y5tJX1MQlPlqiwlOH1tJY,98,7626718,https://i.scdn.co/image/fec51156ed94b7ee30fbd4c7fd29b4a840e7daec,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
global,22.0,3e9HZxeyfWwjeyPAMmWSSQ,457296092,"thank u, next",Ariana Grande,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,-0.1115284480704039,0.2578121610966404,0.16630502522347546,-0.16957677944084176,-0.5392800771900026,0.3038505874179078,-0.5632407954496568,-0.34364773894427536,-0.49410554955597685,207320,66CXWjxzNUsdJxJ2JdwvnR,97,40958727,https://i.scdn.co/image/b1dfbe843b0b9f54ab2e588f33e7637d2dab065a,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
global,23.0,0hVXuCcriWRGvwMV1r5Yn9,453524592,I Don't Care (with Justin Bieber),Ed Sheeran,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,-0.6479228490770927,0.7967612198354979,0.2940283124947008,-0.16957677944084176,-0.6246037833545224,0.517433236905277,-0.7528402402304409,1.6078999023321887,-0.6571632009056582,219947,6eUKZXaKkcviH0Ku9w2n3V,98,57463755,https://i.scdn.co/image/f55cab0739390cf3b2c2f773b9c779b2f0ae8a99,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
global,24.0,4kV4N9D1iKVxx1KLvtTpjS,437732762,"break up with your girlfriend, i'm bored",Ariana Grande,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,-0.8390474143124224,0.3176953898454023,-0.40844976749703804,-0.16957677944084176,-0.5025026176363303,0.4277501345067022,-0.3358970167541794,-0.6931109212193629,1.5573940387722622,190440,66CXWjxzNUsdJxJ2JdwvnR,97,40958727,https://i.scdn.co/image/b1dfbe843b0b9f54ab2e588f33e7637d2dab065a,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
global,25.0,7FGq80cy8juXBCD2nrqdWU,437445791,Eastside (with Halsey & Khalid),benny blanco,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,1.134089899695492,-0.3077516659749994,0.3578899561303135,-0.16957677944084176,0.18891362197270886,-0.42766098274878117,0.9921768719186284,-0.7203418185394996,-1.0479482747091766,170770,5CiGnKThu5ctn9pBxv7DGa,83,458671,https://i.scdn.co/image/6397158bae9bf66c29bb425edba14961dbf14a20,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
global,26.0,21jGcNKet2qwijlDFuPiPb,428712946,Circles,Post Malone,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,-0.2555530695308356,0.11143093526633341,0.7991158576127277,-0.14119248908967122,-0.6474058082777991,1.073540506396842,-0.7940956749744078,0.29627834807893766,-0.06852833417704728,215280,246dkjvS1zLTtiykXe5h60,100,21335421,https://i.scdn.co/image/93fec27f9aac86526b9010e882037afbda4e3d5f,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
global,27.0,5qmq61DAAOUaW8AUo8xKhh,428395771,Truth Hurts,Lizzo,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,-0.5747427711458464,0.24450477693024883,-0.002057489815867073,-0.16957677944084176,-0.37745925515384454,1.235978575399883,-0.14015314552216607,-0.34364773894427536,1.1697008765212826,173325,56oDRnqbIiwx4mymNEv7dS,88,1838446,https://i.scdn.co/image/e33e4245fe5901ed940ba95070bb8d56679b6fe0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
global,28.0,2IRZnDFmlqMuOrYOLnZZyc,424959272,Going Bad (feat. Drake),Meek Mill,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,0.005248272032648823,1.4022471994063122,-0.745174797575723,-0.16957677944084176,0.5713992013309006,0.04056404985422017,-0.3464303192420008,0.2554320020987325,-1.1763765166704228,180522,20sxb77xiYeusSH8cVdatc,88,3826161,https://i.scdn.co/image/2c9ec5abeb91b41b6fac18ec974c7a2b85319c5d,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
global,29.0,5WHTFyqSii0lmT9R21abT8,415230966,Don't Call Me Up,Mabel,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8,0.14927289349308043,-0.02829659848077704,1.4899827296707187,-0.16954176439413807,-0.6988942516529404,1.3054919840863286,0.1495126728929208,-1.1514976927749978,-0.7535657484700807,178480,1MIVXf74SZHmTIp4V4paH4,82,554723,https://i.scdn.co/image/f6cdfc9316e797af4b4039244bf59796c9f2977f,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
global,30.0,285pBltuF7vW8TeWk8hdRR,413902280,Lucid Dreams,Juice WRLD,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,0.35557843234180686,0.11143093526633341,-0.3387825198945521,-0.16957677944084176,1.2186824894755333,-0.270985683377777,0.6147335327716971,-1.224113418962029,-1.2447240352002291,239836,4MCBfE4596Uoi2O4DtmEMz,98,7403812,https://i.scdn.co/image/d8e62447a338a882b490460da20e90aac6d60ae7,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
global,31.0,0uUNN1nSoUx1A4fkDCWDQ7,407647986,So Am I,Ava Max,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7,-0.7160426024705402,0.02493293818478913,0.1837218371240971,-0.16957677944084176,1.3143038843150807,0.6510574577481336,-0.7589846666816701,0.5413564239601677,0.25846572233198467,183027,4npEfmQ6YuiwW1GpUmaq3F,87,1025358,https://i.scdn.co/image/4b914c6470c8458674538afe1b90b8ce4e777e96,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
global,32.0,7dt6x5M1jzdTEt8oCbisTK,405953336,Better Now,Post Malone,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,0.2855124002799754,0.011625554018397587,-0.26911527229206555,-0.16957677944084176,-0.28919335222503095,0.24262116007751539,-0.7897067989378156,-0.6658800238992262,0.7450024149520229,231267,246dkjvS1zLTtiykXe5h60,100,21335421,https://i.scdn.co/image/93fec27f9aac86526b9010e882037afbda4e3d5f,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
global,33.0,6b2RcmUt1g9N9mQ3CbjX2Y,399479470,How Do You Sleep?,Sam Smith,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,-0.40736280566480415,-1.3390739388703432,0.334667540262818,-0.16957677944084176,-0.7209607273851437,0.557052278125531,-0.3288748150956319,-0.6477260923524687,-0.3769058284960561,202205,2wY79sveU1sp5g7SokKOiI,92,11220622,https://i.scdn.co/image/871eeb6c9b0f60dfe982380d1357a7beb85fb3fd,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
global,34.0,0e7ipj03S05BNilyu5bRzt,395449434,rockstar (feat. 21 Savage),Post Malone,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,-0.5202469684310884,-0.6204751938852007,-0.6058403023707499,-0.1687613127385397,-0.3186153198679688,0.12304369021274891,-0.5158409342544608,-1.62803839587739,1.2254854702165627,218147,246dkjvS1zLTtiykXe5h60,100,21335421,https://i.scdn.co/image/93fec27f9aac86526b9010e882037afbda4e3d5f,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
global,35.0,51Fjme0JiitpyXKuyQiCDo,394840154,Lalala,Y2K,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,-0.2983712002352883,1.0961773635793068,-1.3547632140974797,-0.16957677944084176,-0.27448236840356205,-0.5119414886173214,-0.39909683168110743,0.03758482353763866,0.2546577891567529,160627,6USMTwO0MNDnKte5a5h0xx,81,134196,https://i.scdn.co/image/10df130e3c229399bcecc55ce0eda289b60e0047,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
global,36.0,7fa9MBXhVfQ8P8Df9OEbD8,391247076,Girls Like You (feat. Cardi B),Maroon 5,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,1.2080484890940917,1.149406900244873,-0.48392261906639844,-0.16957677944084176,-0.3259708117787033,-0.12511557706684184,-0.6975404021693788,-0.18026235502345497,0.09150249849488575,235545,04gDigrS5kc9YWfZHwBETP,94,21668307,https://i.scdn.co/image/608c7b23420c9556a7eabd9097f7e171a91d3871,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
global,37.0,6TqXcAFInzjp0bODyvrWEq,391135051,Talk (feat. Disclosure),Khalid,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,-0.8044036540151834,1.4820915044046614,-1.302512778395615,-0.16957677944084176,-0.8415907947211888,-0.7554185055708819,-0.03482012064395264,-0.6431876094657792,0.4503269707763708,197573,6LuN9FCkKOj5PcnpouEgny,96,10092177,https://i.scdn.co/image/e52c824585bfeef4d674b509437120805300f557,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
global,38.0,116H0KvKr2Zl4RPuVBruDO,385397401,MIA (feat. Drake),Bad Bunny,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,-0.9480390197419383,0.9231813694162168,-0.4955338270001462,-0.16380685812355464,-0.5539910610114716,0.04632681948625712,-0.5957184781204392,-1.496422392163396,-0.816445465517503,210368,4q3ewBCX7sLwd24euuV69X,98,17863391,https://i.scdn.co/image/22590f4021a00d1cad0821cc46a54395960342ee,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
global,39.0,1DFD5Fotzgn6yYXkYsKiGs,383102280,Piece Of Your Heart,MEDUZA,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,-0.8456647617849287,-0.008335522231189727,0.6946149862089979,-0.1677155144997814,-0.737878358779833,-0.11827228812879793,-0.8818731957062524,0.6502800132407147,0.06289418002455223,152913,0xRXCcSX89eobfrshSVdyu,85,152909,https://i.scdn.co/image/f1dc8347ce1fd49e13f3e799175290a36e02b52d,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
global,40.0,43zdsphuZLzwA9k4DJhU0I,383052345,when the party's over,Billie Eilish,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,2.8039969971691456,-2.070980068021877,-2.980332324822165,-0.16911495307734115,-0.622397135781302,-2.739612124501601,-0.28761938035166495,-1.314883076695818,-1.2857650927555087,196077,6qqNVTkY8uBg9cP3Jd7DAH,98,18867904,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
global,41.0,1Ej96GIBCTvgH7tNX1r3qr,379255058,Otro Trago,Sech,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr,-0.47353628038986734,0.4574229235925135,0.43916841166654713,-0.16763408415861,-0.4730806499933925,0.651417630850136,1.8523965750907052,0.6003567014871306,1.753876881326759,225933,77ziqFxp5gaInVrF2lj4ht,95,2397904,https://i.scdn.co/image/f99f48ccef2f7b3b247ba07e267c17da84978b0b,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
global,42.0,2qxmye6gAegTMjLKEBoR3d,375966129,Let Me Down Slowly,Alec Benjamin,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,1.8775683510182606,-0.174677824311084,-0.3910329555964164,-0.16957677944084176,-0.37010376324311006,0.2750367392577231,-0.8616843659379282,-0.021415453989324266,0.908873727236583,169354,5IH6FPUwQTxPSXurCrcIov,84,1106781,https://i.scdn.co/image/94a3fa344317cdd3e44d985a4ef64eab41b4a28b,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
global,43.0,4R8BJggjosTswLxtkw8V7P,373850485,No Me Conoce - Remix,Jhay Cortez,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,-0.4385032643589516,0.11143093526633341,0.9384503528177008,-0.16957677944084176,-0.594446266520511,0.9532426903280707,-0.4903854532422258,0.41881738601955243,-0.982074285421401,309120,0EFisYRi20PTADoJrifHrz,84,508260,https://i.scdn.co/image/98ffe4a8339829e550701e4b18e5856cb7b50e7d,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
global,44.0,2b8fOow8UzyDFAE27YhOZM,370084251,Memories,Maroon 5,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2.2551464126847978,0.5705356890068416,-1.7669610957455248,-0.16957677944084176,-0.6775633251118105,-0.26342204823572823,-0.6615516186693225,0.39612497158610516,-1.0131235866963701,189486,04gDigrS5kc9YWfZHwBETP,94,21668307,https://i.scdn.co/image/608c7b23420c9556a7eabd9097f7e171a91d3871,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
global,45.0,3HVWdVOQ0ZA45FuZGSfvns,364821796,I Don't Care (with Justin Bieber),Ed Sheeran,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns,-0.6479228490770927,0.7967612198354979,0.2940283124947008,-0.16957677944084176,-0.6246037833545224,0.517433236905277,-0.7528402402304409,1.6078999023321887,-0.6571632009056582,219947,6eUKZXaKkcviH0Ku9w2n3V,98,57463755,https://i.scdn.co/image/f55cab0739390cf3b2c2f773b9c779b2f0ae8a99,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
global,46.0,2qG5sZ7Si6sdK74qLxedYM,363263081,Con Altura,ROSALÍA,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,0.5151732831493124,1.3556713548239419,0.3753067680309345,-0.13176983532555311,-0.9136746154463865,0.8826487623356181,-0.05237562479032156,1.1722055452100015,-0.7871211254244764,161627,7ltDVBr6mKbRvohxheJ9h1,87,2299313,https://i.scdn.co/image/e2152c9a03746ee862b41359038278e9da167d27,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
global,47.0,4SSnFejRGlZikf02HLewEF,361738496,bury a friend,Billie Eilish,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF,1.8775683510182606,1.5087062727374445,-1.3663744220312275,1.7149539733827772,-0.5025026176363303,-2.891245000444573,1.773396806432045,-1.3239600424691969,-0.06839814842746654,193143,6qqNVTkY8uBg9cP3Jd7DAH,98,18867904,https://i.scdn.co/image/2622edec99d68d1d141886be593c88cbe509f6d8,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
global,48.0,5ry2OE6R2zPQFDO85XkgRb,361263328,Money In The Grave (Drake ft. Rick Ross),Drake,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,-0.6097757871767622,1.0163330585809576,-0.7103411737744798,-0.16957677944084176,-0.384814747064579,0.8761656464995766,-0.737040286498709,-1.7551159167046948,-0.70321640981979,205427,3TVXtAsR1Inumwj472S9r4,99,43763483,https://i.scdn.co/image/012ecd119617ac24ab56620ace4b81735b172686,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
global,49.0,3ee8Jmje8o58CHK66QrVC2,360048630,SAD!,XXXTENTACION,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,0.0013557146958803952,0.4108470790101431,-0.06591913345147975,-0.1263023695611883,-0.37745925515384454,0.5754211063276488,0.1319571687465519,-0.06680028285621882,-1.533736399269126,166606,15UsOTVnJzReFVN1VCnxy4,95,17294420,https://i.scdn.co/image/942afa81f0a2298ead0c154fb7b4b606de48d9e6,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
global,50.0,7COXchtUOMd6uIT6HvmRaI,359061581,i'm so tired...,Lauv,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,-0.31783398691913045,-0.5273235047204599,0.6307533425733852,-0.16957677944084176,0.497844282223556,-0.20903590983337966,0.6410667889912505,0.21004717323183797,-0.648863859369896,162583,5JZ7CnR6gTvEMKX4g70Amv,91,2139634,https://i.scdn.co/image/d763de4ee1f230d55719b5fcccd76984fcc2d290,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
global,51.0,5W83ErFkO3aKAIS1WMi6u0,358927858,Secreto,Anuel AA,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,1.340395438544218,0.8566444485842598,1.0371456202545568,-0.0703480922705611,-0.2818378603142965,0.8361864321773205,-0.03482012064395264,0.9906662297424234,-0.9816186352978691,258800,2R21vXR83lH98kGeO99Y66,96,9911627,https://i.scdn.co/image/8eebdbd3738acd6a69228ed3240a06e4e53ca651,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
